date,log_return,realized_var_proxy,parkinson_var_proxy,ewma_forecast_variance,ewma_forecast_volatility,garch_forecast_variance,garch_forecast_volatility,egarch_forecast_variance,egarch_forecast_volatility,gjr_garch_forecast_variance,gjr_garch_forecast_volatility
2022-01-24,-0.0621647608298663,0.0038644574890344,0.0015419000423127,0.0005275816929117646,0.0229691465429555,0.000557136850296178,0.02360374653092551,0.0005707518355874095,0.02389041304765176,0.000549811624966684,0.023448062285969046
2022-01-25,0.0089663358576622,8.039517871239957e-05,0.0003411174080295,0.0007277942406791276,0.026977661883104836,0.0007074648894277448,0.026598212147205397,0.0007494129474014708,0.027375407712059208,0.0007741495678255396,0.027823543408874787
2022-01-27,-0.0188862181455888,0.0003566892358427,0.0005470975997013,0.0006889502969611238,0.02624786271225,0.0006758603268291711,0.025997313838725167,0.000708342041587278,0.026614695970220627,0.0007394956710008422,0.0271936696861759
2022-01-28,-0.003405394648957,1.1596712715145496e-05,0.0005947884279497,0.0006690146332940224,0.02586531718912456,0.0006590351687895822,0.0256716802876162,0.0007237925226990193,0.026903392401312873,0.0007283303499460289,0.026987596223932743
2022-01-31,0.0008294336311648,6.879601485073332e-07,0.0003482118415544,0.0006295695580592896,0.02509122472218703,0.000627832189808019,0.025056579770751215,0.0006852884345951824,0.026178014336369793,0.0006959988302685201,0.026381789747257862
2022-02-01,0.072649467520247,0.0052779451309754,0.0021904292433804,0.0005918366621846426,0.024327693318205133,0.0005983983766359453,0.024462182581199605,0.0006399951431611107,0.025298125289457924,0.0006651142811786187,0.025789809638278035
2022-02-02,0.0001284526433436,1.6500081581983422e-08,0.0001231237525783,0.0008730031703120898,0.029546627054743316,0.0008096224040295471,0.028453864483221732,0.0006849163146440447,0.02617090588122705,0.0007341308238964076,0.02709484865978047
2022-02-03,-0.0007711151516264,5.94618577067931e-07,0.0003336432222806,0.0008206239700982592,0.028646535045241672,0.0007669784011676005,0.027694374901188878,0.0006388437584920755,0.025275358721333224,0.0007006737012721467,0.026470241806076246
2022-02-04,0.0082803009567621,6.856338393455617e-05,0.0001945877826512,0.0007714222090069877,0.02777448845626122,0.0007274522303528633,0.026971322369377132,0.0005990360264279633,0.024475212489945074,0.0006695002975619178,0.02587470381592643
2022-02-07,0.0056797569460606,3.225963896632363e-05,0.0007346915049445,0.0007292506795026417,0.027004641814003787,0.000693863801151119,0.02634129459899644,0.0005693585449990112,0.023861235194327455,0.0006416530669402806,0.02533087181563794
2022-02-08,0.0304693094628316,0.0009283788191417,0.0006524216886114,0.0006874312170704626,0.026218909532443612,0.0006610696690880632,0.025711275135396595,0.0005392003161120237,0.023220687244610648,0.0006150024752830818,0.024799243441748012
2022-02-09,0.0022522607930025,5.072678679696623e-06,0.0001616527443941,0.0007018880731947428,0.026493170312266195,0.0006711563248312815,0.025906684944841583,0.0005379816439430564,0.02319443131320655,0.0006067530415081056,0.024632357611647848
2022-02-10,0.0210473972795095,0.0004429929322415,0.0001871800212181,0.0006600791495238401,0.025692005556667626,0.0006387796824181273,0.025274091129418034,0.0005067379542139465,0.022510840815348203,0.0005819416062218041,0.024123465883280622
2022-02-11,0.0048746968370853,2.3762669253490273e-05,0.0002345522709666,0.0006470539764869,0.025437255679158867,0.0006285436752430681,0.025070773327583416,0.0004973246419784521,0.022300776712447755,0.0005669139537771183,0.023809954930178224
2022-02-14,-0.0553945813191026,0.0030685596395186,0.0005651383414992,0.0006096564980528953,0.024691223097548152,0.0006001012204263054,0.024496963493998707,0.0004719825247162633,0.021725158796111557,0.0005451237236800033,0.023347884779568433
2022-02-15,0.0174563976239453,0.0003047258180052,0.0009441190418872,0.000757190686540842,0.02751709807630234,0.0007113409761813287,0.02667097628849249,0.0006181675545297103,0.024862975576742826,0.0007192312489537563,0.02681848707428807
2022-02-16,-0.0132943191712545,0.0001767389222271,0.0002460761940285,0.0007300427944287084,0.027019304107039996,0.0006895947949625715,0.026260136994360323,0.0005973431650040673,0.024440604841207744,0.0006924230337080748,0.026313932311763568
2022-02-17,-0.000713488300262,5.090655546108701e-07,0.0001370656898357,0.000696844562096617,0.02639781358553426,0.0006636404076898379,0.025761219064513192,0.0005996693991987721,0.024488148137390302,0.000672989979912218,0.025942050418427183
2022-02-18,-0.0001259975238992,1.5875376028751583e-08,0.000122454461891,0.0006550644323040966,0.02559422654240789,0.0006316024030735851,0.02513170115757358,0.0005630036722539818,0.02372769841880965,0.0006436697875497993,0.025370648149974397
2022-02-21,-0.007544285594547,5.691624513208951e-05,0.0001946215584531,0.0006157615188884124,0.02481454248799305,0.0006018648712039971,0.02453293441893972,0.0005276946918300746,0.022971606209189522,0.0006162867889557586,0.024825124147841812
2022-02-22,-0.0371937555397861,0.0013833754511533,0.0006204986969557,0.000582230802463033,0.024129459224421772,0.0005768551275188692,0.024017808549467397,0.0005165593905541303,0.022727942945944983,0.0005943558217538684,0.02437941389274706
2022-02-23,0.0002634290058335,6.939484111443153e-08,9.546396276892026e-05,0.0006302994813844531,0.025105765899180472,0.0006136125064596173,0.02477120316939848,0.0005996255880130418,0.024487253582487396,0.0006581368319035179,0.025654177669602235
2022-02-24,-0.0587606326176119,0.0034528119456219,0.0008427850160606,0.0005924856761918527,0.02434102865927923,0.0005851816660595438,0.024190528436963583,0.0005611224067073379,0.023688022431333052,0.0006297828153192521,0.02509547400068889
2022-02-25,0.0643202383018534,0.0041370930552072,0.0008683940126313,0.000764105252357659,0.027642453804929457,0.0007148707049365469,0.026737066124325363,0.0007255092811584158,0.026935279489146122,0.0008226091987905386,0.028681164529888576
2022-02-28,0.0637550868843062,0.0040647111036254,0.0023916565142685,0.0009664845205286322,0.031088334154930723,0.0008660857029470036,0.02942933405544549,0.0007566845901466743,0.027507900504158335,0.0008599031326074778,0.029324104975386338
